cluster	gene	avg_log2FC	pct.1	pct.2	pct.diff	p_val	p_val_adj
18	CCT6A	1.57247699019104	0.891	0.474	0.417	1.75879791103146e-219	3.46078664953661e-215
18	TMEM14B	1.52510038236363	0.906	0.493	0.413	2.7430020171219e-219	5.39740506909077e-215
18	NARF	1.14247594457271	0.792	0.264	0.528	1.24450117909064e-215	2.44880497009665e-211
18	H2AFZ	1.46138941792932	0.957	0.609	0.348	3.63383254678311e-212	7.15029230230513e-208
18	TUBA1C	1.54908667277607	0.818	0.297	0.521	7.33663029702558e-211	1.44362874354572e-206
18	CDK4	1.31933326559821	0.846	0.332	0.514	3.93183480999259e-209	7.73667135562243e-205
18	SLC25A37	2.27387273533301	0.601	0.158	0.443	8.25520319580241e-209	1.62437633283804e-204
18	MPP1	1.08804512154147	0.79	0.269	0.521	7.57709626054891e-206	1.49094523118821e-201
18	MPC2	1.31874743264737	0.868	0.392	0.476	1.25919660429309e-205	2.47772115826751e-201
18	TPGS2	1.21491728261204	0.783	0.293	0.49	2.29182060422195e-200	4.50961540292753e-196
18	CAST	1.25344969542417	0.821	0.305	0.516	1.60698285633846e-198	3.16206016641719e-194
18	ATG3	1.2602943434306	0.825	0.331	0.494	1.48828103894533e-196	2.92849060033273e-192
18	MCM7	1.25436676313466	0.795	0.28	0.515	1.48491166519756e-195	2.92186068360923e-191
18	S100A6	1.44562818182934	0.967	0.812	0.155	1.60160844469814e-192	3.15148493663254e-188
18	GYPC	1.39182376096317	0.974	0.659	0.315	9.88513017974519e-190	1.94509706546846e-185
18	HIST1H1B	1.2480267786263	0.393	0.07	0.323	1.92974735397361e-188	3.79716386841387e-184
18	RPL22L1	1.47403836950411	0.92	0.616	0.304	1.94879340367877e-187	3.83464078041872e-183
18	ATP5MC1	1.35294466690084	0.875	0.455	0.42	2.94788983062307e-186	5.80056281971701e-182
18	PCNA	1.00658055941781	0.69	0.207	0.483	1.69427484651389e-185	3.33382461548538e-181
18	NOP10	1.30914708933526	0.877	0.451	0.426	1.46445721659886e-183	2.88161246510158e-179
18	HEMGN	1.42782407829069	0.393	0.076	0.317	2.01807876742694e-182	3.97097359066598e-178
18	H1F0	1.2889669866133	0.66	0.191	0.469	3.37149286279402e-180	6.63408650611979e-176
18	TIMM13	1.17599508489371	0.854	0.394	0.46	3.96226590750765e-178	7.7965506262028e-174
18	RUVBL2	1.05464119653029	0.761	0.29	0.471	7.8485339283932e-177	1.54435602108993e-172
18	MRPL37	1.09888372137178	0.794	0.314	0.48	2.80633216088983e-176	5.52201979298291e-172
18	SLC25A39	1.28372279176136	0.776	0.297	0.479	4.78401671564139e-174	9.41350969136757e-170
18	HMGB2	1.3182813786295	0.925	0.603	0.322	1.36407388150472e-172	2.68408817663684e-168
18	EIF5A	1.28254666267917	0.931	0.631	0.3	3.21558432097128e-170	6.32730526837519e-166
18	CCT2	1.16835184319685	0.87	0.471	0.399	1.37388522653195e-167	2.70339396024692e-163
18	HSPE1	1.35413542145196	0.88	0.527	0.353	1.39435232960483e-167	2.74366707896342e-163
18	ATP5MC3	1.12292816440031	0.939	0.729	0.21	7.30819763845717e-162	1.43803404931922e-157
18	METAP2	1.10575257011159	0.776	0.33	0.446	1.86408498674566e-161	3.66796002841944e-157
18	VDAC3	1.10720311886221	0.849	0.43	0.419	1.21558406375176e-158	2.39190476224434e-154
18	PA2G4	1.12003828946684	0.899	0.553	0.346	1.42838150467487e-154	2.81062628674874e-150
18	TAF9	1.01630653143809	0.804	0.351	0.453	2.83027040341453e-154	5.56912307279877e-150
18	HSP90AA1	1.22833131472586	0.964	0.847	0.117	3.7215118940444e-154	7.32281895391116e-150
18	CCT5	1.06383453271508	0.832	0.397	0.435	6.86219754016974e-154	1.3502746099792e-149
18	HPRT1	1.00887300897401	0.801	0.338	0.463	9.55714181277988e-153	1.8805587945007e-148
18	NCL	1.08833862290578	0.955	0.832	0.123	3.56545217224132e-151	7.01574023931925e-147
18	SNRPD1	1.0705313159432	0.886	0.509	0.377	2.11807610139827e-148	4.16773834472137e-144
18	HIST1H4C	2.02511682770705	0.879	0.505	0.374	2.07324949072561e-147	4.07953302290079e-143
18	SLIRP	1.04333616321916	0.769	0.33	0.439	1.57381130560862e-145	3.09678850604607e-141
18	YWHAE	1.03045760996056	0.847	0.403	0.444	2.11719653328257e-145	4.16600761854011e-141
18	ILF2	1.08475412311232	0.879	0.499	0.38	1.33015980321326e-144	2.61735544478274e-140
18	SERBP1	1.0364471054431	0.922	0.639	0.283	1.94040797007626e-144	3.81814076271905e-140
18	ATP5MF	1.04378085192113	0.917	0.636	0.281	5.9104734538345e-143	1.16300386151101e-138
18	DUT	1.11808016670954	0.893	0.517	0.376	1.94417598040485e-139	3.82555507664262e-135
18	SNRPG	1.07643220694407	0.887	0.515	0.372	1.29484972814288e-137	2.54787581006675e-133
18	AHCY	1.02658743362856	0.752	0.304	0.448	1.04084423727268e-136	2.04806920568145e-132
18	TXN	1.02353275078255	0.905	0.537	0.368	1.98770850155918e-136	3.91121401851799e-132
18	UQCRQ	1.01556936915273	0.887	0.567	0.32	2.11514512257482e-124	4.16197105769048e-120
18	HSPA8	1.11920241254354	0.971	0.889	0.082	3.90905958380404e-123	7.69185654305121e-119
23	CLC	6.08732411608534	0.678	0.002	0.676	0	0
23	MS4A3	2.97305989702286	0.917	0.032	0.885	0	0
23	HDC	2.96279826764445	0.795	0.002	0.793	0	0
23	TPSAB1	2.85890763477173	0.682	0.024	0.658	0	0
23	MS4A2	2.19660975034731	0.561	0.003	0.558	0	0
23	LMO4	2.18305525355057	0.822	0.112	0.71	0	0
23	FCER1A	2.10433752298244	0.758	0.091	0.667	0	0
23	GATA2	2.07555738299986	0.837	0.098	0.739	0	0
23	CPA3	2.04368218130543	0.837	0.099	0.738	0	0
23	PRG2	1.93645866229208	0.527	0.001	0.526	0	0
23	TPSB2	1.88854926102739	0.485	0.016	0.469	0	0
23	CSF2RB	1.72215016084311	0.784	0.059	0.725	0	0
23	HPGDS	1.46194780940469	0.689	0.073	0.616	0	0
23	TPSD1	1.32068611453233	0.458	0.012	0.446	0	0
23	SLC45A3	1.09884162675975	0.568	0.036	0.532	0	0
23	EPX	1.02336768504988	0.216	0	0.216	0	0
23	HPGD	1.86107185237473	0.492	0.038	0.454	7.29603635631901e-305	1.43564107383289e-300
23	CNRIP1	1.31316441392055	0.64	0.063	0.577	1.11486497066408e-299	2.19371980277571e-295
23	RNASE2	2.357038733942	0.72	0.096	0.624	5.68720898071035e-268	1.11907211113438e-263
23	RHEX	1.22938053797878	0.701	0.091	0.61	6.6026161509812e-264	1.29919678002857e-259
23	EXD3	1.00059568004773	0.576	0.078	0.498	2.39045236195236e-199	4.70369311261365e-195
23	PRSS57	1.86832565843863	0.977	0.257	0.72	1.34042842544174e-189	2.63756101274172e-185
23	TENT5A	1.26199689676001	0.674	0.118	0.556	5.73591426638613e-182	1.1286558501968e-177
23	AC084033.3	1.75604172185467	0.981	0.302	0.679	2.61426661256457e-172	5.14409241354331e-168
23	EREG	1.68052484469277	0.72	0.142	0.578	3.13879976975913e-171	6.17621630695504e-167
23	RNF130	1.21343193161479	0.875	0.269	0.606	3.57940406428104e-128	7.04319337728581e-124
23	HMGA1	1.26078937831318	0.86	0.285	0.575	1.77850898719489e-117	3.49957213410338e-113
23	SOX4	1.55150086970253	0.898	0.299	0.599	1.05375697053858e-116	2.07347759092875e-112
23	SRGN	2.36313548169046	1	0.796	0.204	9.17696266917229e-112	1.80575094441303e-107
23	PLIN2	1.09332808580529	0.682	0.173	0.509	2.76086545421806e-108	5.43255495426487e-104
23	RPS2	1.49774726145391	1	0.859	0.141	9.44814023953357e-103	1.85911055493302e-98
23	CD63	1.3962213452805	0.92	0.414	0.506	6.5602947771308e-100	1.29086920329603e-95
23	P4HB	1.40724436309075	0.951	0.494	0.457	1.72217881834407e-98	3.38873126085564e-94
23	JUND	1.27131386922335	0.78	0.283	0.497	8.35595876122224e-79	1.6442020054457e-74
23	GLUL	1.50264378426186	0.856	0.4	0.456	1.71586852571852e-77	3.37631449805634e-73
23	SEC61B	1.07343258253239	0.955	0.665	0.29	1.45955065770718e-71	2.87195782917041e-67
23	CAMLG	1.01736940383262	0.833	0.374	0.459	1.71043419450932e-69	3.36562136453598e-65
23	CALR	1.06846875557121	0.973	0.721	0.252	1.70084582482314e-67	3.34675432950449e-63
23	PPIB	1.02243073964322	0.985	0.85	0.135	5.40548435344352e-67	1.06363715622708e-62
23	OSM	1.21566074909797	0.303	0.064	0.239	4.52617903030492e-57	8.906162477931e-53
23	ANXA1	1.04277013161524	0.977	0.702	0.275	4.83701523479711e-51	9.51779487751028e-47
23	ALOX5AP	1.03845461651954	0.75	0.333	0.417	1.40189650968506e-47	2.75851176210729e-43
11	IRF8	2.61155887057654	0.842	0.106	0.736	0	0
11	STMN1	2.40560106035837	0.995	0.437	0.558	0	0
11	PLD4	2.36306531318006	0.888	0.126	0.762	0	0
11	TUBA1B	2.24831700250535	0.996	0.631	0.365	0	0
11	MPO	2.04064145364506	0.522	0.096	0.426	0	0
11	CST3	2.01598288967878	0.915	0.273	0.642	0	0
11	LGALS1	1.98432481440963	0.914	0.309	0.605	0	0
11	H2AFZ	1.97744083476502	0.995	0.603	0.392	0	0
11	HMGN2	1.97414160009939	0.999	0.844	0.155	0	0
11	ITM2C	1.88960519020814	0.95	0.302	0.648	0	0
11	TUBB	1.88602159345637	0.995	0.633	0.362	0	0
11	UBE2C	1.70780272013871	0.535	0.072	0.463	0	0
11	PLAC8	1.63053714986445	0.958	0.501	0.457	0	0
11	NREP	1.54147242177173	0.863	0.188	0.675	0	0
11	FABP5	1.5273678144699	0.968	0.282	0.686	0	0
11	RNASE6	1.45455781355263	0.764	0.083	0.681	0	0
11	TUBB4B	1.41844478885302	0.879	0.298	0.581	0	0
11	VAMP8	1.40030098846847	0.995	0.674	0.321	0	0
11	GSTP1	1.37890736100535	1	0.685	0.315	0	0
11	HMGB1	1.35174581133331	1	0.913	0.087	0	0
11	IGLL1	1.3477968365113	0.725	0.199	0.526	0	0
11	SOX4	1.27838448487444	0.895	0.284	0.611	0	0
11	UHRF1	1.27285924308783	0.792	0.128	0.664	0	0
11	TOP2A	1.26218843912029	0.516	0.07	0.446	0	0
11	RNASE2	1.23836929485294	0.523	0.087	0.436	0	0
11	VIM	1.23353914284129	0.999	0.882	0.117	0	0
11	CAPG	1.22505003893588	0.89	0.252	0.638	0	0
11	CENPF	1.2179317967656	0.612	0.105	0.507	0	0
11	HLA-DRB5	1.21668446531567	0.972	0.465	0.507	0	0
11	NUSAP1	1.21032818914109	0.62	0.088	0.532	0	0
11	KCNE5	1.20664797184461	0.537	0.024	0.513	0	0
11	SEC61B	1.2003632248593	0.988	0.656	0.332	0	0
11	MKI67	1.19213108329616	0.603	0.065	0.538	0	0
11	DBI	1.18228037155916	0.979	0.594	0.385	0	0
11	PTTG1	1.18155777970147	0.762	0.167	0.595	0	0
11	H2AFY	1.16462570550457	0.966	0.414	0.552	0	0
11	PCNA	1.14877094330016	0.76	0.197	0.563	0	0
11	SLC25A5	1.14875232824182	0.987	0.711	0.276	0	0
11	HLA-DMA	1.14137437437762	0.95	0.382	0.568	0	0
11	ACTG1	1.135385753623	1	0.973	0.027	0	0
11	NUCKS1	1.10433002436649	0.978	0.556	0.422	0	0
11	TCF4	1.10207449964744	0.699	0.202	0.497	0	0
11	CKS1B	1.10078899638347	0.731	0.174	0.557	0	0
11	GAPDH	1.09898368300305	1	0.96	0.04	0	0
11	IL3RA	1.0764733560109	0.536	0.049	0.487	0	0
11	C12orf75	1.07638542302022	0.792	0.229	0.563	0	0
11	LILRB4	1.0743853561609	0.599	0.027	0.572	0	0
11	APP	1.05998212635638	0.72	0.205	0.515	0	0
11	NASP	1.05951523065382	0.936	0.378	0.558	0	0
11	SPNS3	1.05375947262167	0.812	0.149	0.663	0	0
11	BLNK	1.04252627461434	0.665	0.086	0.579	0	0
11	LGMN	1.03425606445802	0.515	0.04	0.475	0	0
11	HLA-DRA	1.02297718249257	0.987	0.468	0.519	0	0
11	FCER1A	1.02005797951915	0.5	0.083	0.417	0	0
11	MCM7	1.0191637096904	0.86	0.269	0.591	0	0
11	DEK	1.01719197324126	0.951	0.445	0.506	0	0
11	NUDT1	1.00751650154495	0.916	0.293	0.623	0	0
11	HMGB2	1.63926549453894	0.978	0.596	0.382	5.53263685184629e-307	1.0886569533378e-302
11	CD74	1.17997608687857	0.998	0.895	0.103	3.03646670489814e-295	5.97485553522807e-291
11	NUCB2	1.24810538352303	0.961	0.516	0.445	1.5228610099844e-294	2.99653360934631e-290
11	PPIB	1.01333941144615	0.996	0.846	0.15	2.9157952690687e-261	5.73741035094649e-257
11	SIVA1	1.00831026084371	0.926	0.452	0.474	2.73662131558815e-258	5.3848497626828e-254
11	AREG	1.56017191074465	0.702	0.257	0.445	1.1875119400383e-253	2.33666724441337e-249
11	PLP2	1.09573854855906	0.918	0.484	0.434	3.56917572874544e-253	7.02306708145241e-249
11	DUT	1.06919155186658	0.95	0.509	0.441	6.9388047756963e-251	1.36534861571376e-246
11	SAMHD1	1.28776908890772	0.803	0.354	0.449	6.00926447731147e-246	1.18244297120058e-241
11	IRF7	1.26205691585748	0.567	0.172	0.395	1.45303205966012e-238	2.85913118379321e-234
11	LYZ	1.47134095947974	0.499	0.152	0.347	1.47263851885715e-211	2.89771081355521e-207
11	CLEC11A	1.00669297550307	0.618	0.221	0.397	4.1384473346775e-207	8.14322282044492e-203
11	HIST1H4C	1.73886804403938	0.862	0.499	0.363	2.20003144076406e-141	4.32900186599143e-137
24	IRF7	4.13260813742641	1	0.179	0.821	0	0
24	IRF8	3.87042523011295	1	0.124	0.876	0	0
24	PLD4	3.81498554932345	0.991	0.145	0.846	0	0
24	LILRA4	3.75225224640933	0.951	0.012	0.939	0	0
24	JCHAIN	3.19026216373835	0.951	0.067	0.884	0	0
24	IL3RA	3.02759845680188	0.946	0.059	0.887	0	0
24	UGCG	2.59658800607814	0.91	0.063	0.847	0	0
24	RNASE6	2.55031557968009	0.96	0.099	0.861	0	0
24	LILRB4	2.48594530168987	0.91	0.04	0.87	0	0
24	SERPINF1	2.33692083163149	0.601	0.017	0.584	0	0
24	CLEC4C	2.28815361840323	0.865	0.007	0.858	0	0
24	CCDC50	2.26332268620197	0.924	0.062	0.862	0	0
24	CD68	2.25093399066445	0.915	0.095	0.82	0	0
24	TPM2	2.2136440458958	0.632	0.032	0.6	0	0
24	IRF4	2.20969330986791	0.731	0.043	0.688	0	0
24	TGFBI	2.13913234036611	0.888	0.046	0.842	0	0
24	LGMN	2.13299949534773	0.874	0.049	0.825	0	0
24	RASD1	2.08216258855737	0.547	0.022	0.525	0	0
24	IGKC	1.97220882840381	0.915	0.066	0.849	0	0
24	SMPD3	1.94872575096995	0.655	0.011	0.644	0	0
24	DERL3	1.93956424670667	0.767	0.079	0.688	0	0
24	NAPSA	1.92024133122733	0.735	0.066	0.669	0	0
24	PPP1R14B	1.88192583108089	0.709	0.054	0.655	0	0
24	TNFRSF21	1.80147292862618	0.762	0.066	0.696	0	0
24	SCT	1.71520586059681	0.561	0.007	0.554	0	0
24	MPEG1	1.62481910764164	0.722	0.068	0.654	0	0
24	LAMP5	1.51650261937961	0.408	0.011	0.397	0	0
24	DNASE1L3	1.43807951571475	0.475	0.007	0.468	0	0
24	SPIB	1.43351766234301	0.614	0.032	0.582	0	0
24	ZFAT	1.42690824970572	0.538	0.028	0.51	0	0
24	PTCRA	1.23891749824949	0.399	0.002	0.397	0	0
24	TNNI2	1.23126201823747	0.484	0.028	0.456	0	0
24	AC119428.2	1.04846107347648	0.462	0.008	0.454	0	0
24	PACSIN1	1.02840245162099	0.444	0.005	0.439	0	0
24	FAM129C	1.85831883607249	0.852	0.104	0.748	6.99059594286866e-285	1.37553956367827e-280
24	RHEX	1.71239905886341	0.753	0.091	0.662	2.47502184572258e-279	4.87010048582832e-275
24	CYBB	1.58823151922018	0.789	0.09	0.699	4.11927260232639e-279	8.10549269959763e-275
24	BLNK	1.53496656641014	0.825	0.1	0.725	4.62659199210608e-275	9.10374506286713e-271
24	RUBCNL	1.09513354739893	0.655	0.062	0.593	2.87913581235358e-268	5.66527553796814e-264
24	APP	3.17970088958188	0.991	0.216	0.775	1.26160599514197e-263	2.48246211664085e-259
24	SCN9A	1.07214277994204	0.466	0.036	0.43	2.2727925169778e-257	4.47217383565722e-253
24	DAB2	1.21803853421766	0.587	0.061	0.526	4.24914887616144e-239	8.36105024362286e-235
24	TCF4	2.48025616311409	0.964	0.214	0.75	4.82721975953519e-230	9.4985203208374e-226
24	MAP1A	1.38607349723797	0.619	0.074	0.545	3.84377658268303e-226	7.56339918174541e-222
24	FCER1A	1.640609192096	0.713	0.092	0.621	4.10280838963826e-226	8.0730960682912e-222
24	ST6GALNAC4	1.49415066335295	0.74	0.11	0.63	1.53080125527184e-214	3.0121576299984e-210
24	SLC15A4	1.01747322433062	0.471	0.042	0.429	1.38208661562934e-211	2.71953183357386e-207
24	RPS6KA4	1.75675110122315	0.789	0.134	0.655	2.31008268317843e-210	4.5455496956902e-206
24	MZB1	2.27458683185963	0.91	0.183	0.727	1.03260747301123e-207	2.0318617246442e-203
24	ITM2C	3.17643749128932	1	0.319	0.681	2.86076174292331e-203	5.62912088155019e-199
24	CXCR3	1.67004449117651	0.601	0.071	0.53	5.51536323383275e-203	1.08525802352127e-198
24	CD36	1.18404339027268	0.632	0.078	0.554	2.33569543596903e-200	4.59594790935625e-196
24	JAML	1.68167700774168	0.852	0.157	0.695	1.53875965489565e-198	3.02781737293817e-194
24	FCRLA	1.38260541044505	0.543	0.058	0.485	2.72359065073469e-197	5.35920932345065e-193
24	GSN	1.82501843010036	0.834	0.163	0.671	7.77043687791427e-197	1.52898886446719e-192
24	C12orf75	2.22666445083648	0.937	0.243	0.694	2.2663303212459e-182	4.45945817311556e-178
24	IDH3A	1.4458239215172	0.753	0.145	0.608	7.4952862207453e-172	1.47484746965605e-167
24	CTSB	2.14369813182403	0.96	0.305	0.655	7.26532800387633e-169	1.42959859132275e-164
24	CST3	2.38666639270852	0.973	0.289	0.684	2.96561156841899e-160	5.83543388317804e-156
24	GAPT	1.40838868403396	0.726	0.144	0.582	3.07982384590699e-159	6.06016938159118e-155
24	PHACTR1	1.38779178064092	0.691	0.126	0.565	1.51161476852668e-156	2.97440438002994e-152
24	CYB561A3	1.98187890128463	0.87	0.23	0.64	5.58741317082955e-155	1.09943528962413e-150
24	FCER1G	1.80807883427876	0.951	0.225	0.726	1.30795088146649e-154	2.57365494946161e-150
24	MAPKAPK2	1.20722082387356	0.61	0.097	0.513	2.54093030951603e-153	4.99978857003469e-149
24	IGFLR1	1.36850101628416	0.735	0.142	0.593	1.01656659903564e-152	2.00029809692244e-148
24	CAPG	1.82894671680453	0.915	0.268	0.647	4.80275469985778e-152	9.45038042291015e-148
24	ALOX5AP	2.14790116787859	0.973	0.332	0.641	1.1891018725138e-149	2.33979575454541e-145
24	LDLRAD4	1.59117624037717	0.65	0.118	0.532	1.40327558919621e-145	2.76122537686138e-141
24	NCF1	1.68024722119445	0.924	0.239	0.685	1.9621164414358e-145	3.86085652181322e-141
24	GRN	1.7603826811369	0.924	0.285	0.639	1.21404539508285e-142	2.38887712390452e-138
24	SEC61B	2.41197307894426	0.996	0.665	0.331	2.59372269690713e-141	5.10366815070417e-137
24	PLP2	2.21428121036374	0.982	0.495	0.487	1.39595842422959e-139	2.74682739135657e-135
24	PTPRE	1.52154594089378	0.83	0.201	0.629	6.47827675911529e-139	1.27473051789111e-134
24	PLAC8	2.31027048898784	0.982	0.513	0.469	4.5450528038888e-138	8.94330040221199e-134
24	NPC2	2.50278054667094	0.987	0.455	0.532	1.29527688194083e-137	2.54871632059497e-133
24	GPR183	1.9602987190897	0.74	0.165	0.575	6.43686899715809e-135	1.2665827125708e-130
24	ATG101	1.11634009572818	0.614	0.115	0.499	4.83467687677467e-131	9.51319369042953e-127
24	BCL11A	1.5165042535269	0.776	0.202	0.574	1.0436121017201e-130	2.05351553255464e-126
24	HLA-DMA	1.73083441187707	0.982	0.397	0.585	9.50568188290121e-126	1.87043302409847e-121
24	HERPUD1	1.94066771626036	0.915	0.339	0.576	1.99707132662008e-124	3.92963724939033e-120
24	C12orf45	1.36708551662055	0.677	0.156	0.521	2.57875046094498e-124	5.07420728200143e-120
24	TAGLN2	1.88128625707276	1	0.856	0.144	1.46234971459904e-122	2.87746553341652e-118
24	SAMHD1	1.77723475539761	0.955	0.364	0.591	2.52217006638656e-122	4.96287403962884e-118
24	SPCS1	1.92547256210841	0.982	0.685	0.297	1.92028262166801e-118	3.77854011465615e-114
24	CD2AP	1.10475185527413	0.632	0.135	0.497	4.95306026922678e-117	9.74613669175754e-113
24	TUBB6	1.04185207821874	0.52	0.091	0.429	1.85355976336731e-116	3.64724954637785e-112
24	PPIB	1.94585248772299	0.991	0.85	0.141	2.51562187781011e-116	4.94998916896695e-112
24	HLA-DMB	1.11736668699544	0.735	0.17	0.565	2.62845635368118e-115	5.17201356713846e-111
24	CORO1C	1.02596953025157	0.561	0.111	0.45	8.60116694416538e-114	1.69245161960342e-109
24	FCHSD2	1.22294646079564	0.565	0.112	0.453	1.32926598029913e-113	2.61559666943459e-109
24	CD74	2.32336994161788	1	0.897	0.103	1.63524260915724e-113	3.2176668820387e-109
24	HLA-DRB5	1.85452464145091	0.996	0.478	0.518	9.42621725089427e-112	1.85479676845847e-107
24	HLA-DRA	1.82011930105227	1	0.481	0.519	5.30714581614388e-110	1.04428708224263e-105
24	SELENOS	1.53883010562117	0.753	0.226	0.527	6.70428131711137e-105	1.31920143476801e-100
24	HSP90B1	1.80799878124662	0.982	0.715	0.267	7.20224721254392e-102	1.41718618401227e-97
24	MYBL2	1.21521385167755	0.323	0.041	0.282	1.10144846173162e-101	2.16732013814932e-97
24	ERP29	1.50952713471864	0.973	0.759	0.214	1.35731722841734e-101	2.67079311035681e-97
24	HLA-DRB1	1.59865325578649	0.996	0.545	0.451	1.18228814314442e-100	2.32638837926527e-96
24	HLA-DPA1	1.60093720595882	0.996	0.593	0.403	1.52052169187335e-99	2.99193053309918e-95
24	CCDC88A	1.27911687840409	0.744	0.227	0.517	1.19251757730922e-98	2.34651683687135e-94
24	PLEK	1.48785058008331	0.901	0.338	0.563	2.67295778025763e-97	5.25957902421295e-93
24	SMIM14	1.00045775354937	0.664	0.157	0.507	1.98727923232945e-95	3.91036934545467e-91
24	CNPY3	1.59387572118578	0.924	0.51	0.414	2.37430486359957e-92	4.67191968010487e-88
24	LSP1	1.44376845379733	0.996	0.816	0.18	3.96412979267551e-92	7.80021819304761e-88
24	HLA-DPB1	1.38389984577573	0.996	0.613	0.383	3.02477759411824e-89	5.95185487194646e-85
24	RRBP1	1.24447238474201	0.596	0.152	0.444	6.88157490335582e-89	1.35408749373332e-84
24	LAIR1	1.31892113328135	0.848	0.315	0.533	8.03348892726852e-88	1.58074961621863e-83
24	THEMIS2	1.11296453526876	0.641	0.165	0.476	2.8932323643128e-87	5.69301332325831e-83
24	TMED10	1.32154615007119	0.955	0.53	0.425	3.54406847331318e-85	6.97366353493834e-81
24	HLA-DQB1	1.14639331715543	0.883	0.316	0.567	4.15295049780428e-85	8.17176069452949e-81
24	PDIA4	1.2930960456777	0.834	0.318	0.516	1.25520024143748e-84	2.46985751507652e-80
24	RAB11FIP1	1.08997332539808	0.587	0.144	0.443	2.43908828396907e-84	4.79939401636595e-80
24	HLA-DQA1	1.04312324070349	0.785	0.248	0.537	3.00478294805975e-84	5.91251140689717e-80
24	MAN2B1	1.28603426955256	0.762	0.265	0.497	5.47639852413537e-84	1.07759093759412e-79
24	RNASET2	1.38078555050669	0.973	0.622	0.351	3.08040348939576e-83	6.06130994608404e-79
24	SRP14	1.16655073193609	0.987	0.917	0.07	8.22828007938665e-83	1.61907867122091e-78
24	SLC20A1	1.18966569838349	0.637	0.177	0.46	1.12209663480108e-82	2.20794954829809e-78
24	CLIC3	1.48064014680747	0.552	0.122	0.43	2.36042866391157e-82	4.64461548197879e-78
24	MEF2C	1.14381506071395	0.78	0.268	0.512	2.14428213891484e-81	4.21930396474273e-77
24	VIM	1.32735290623638	0.996	0.885	0.111	8.37283131918306e-81	1.64752201867565e-76
24	CDK2AP2	1.43819347765934	0.865	0.374	0.491	1.57770236522635e-79	3.1044449440559e-75
24	VAMP8	1.23918415252825	0.978	0.682	0.296	1.32011516050134e-78	2.59759060131849e-74
24	DCPS	1.12884389764142	0.637	0.192	0.445	1.04004457345549e-77	2.04649570718836e-73
24	TM9SF2	1.37850258194775	0.825	0.348	0.477	2.69480359877795e-77	5.30256504131537e-73
24	UBE2J1	1.13341325502424	0.812	0.314	0.498	1.57412904341567e-76	3.09741371872901e-72
24	UCP2	1.28787882930448	0.987	0.767	0.22	3.25126425138439e-75	6.39751266744906e-71
24	TXN	1.53852259377024	0.964	0.54	0.424	2.39213424679647e-74	4.70700255742141e-70
24	LIME1	1.07020743379524	0.762	0.239	0.523	3.80698982868865e-74	7.49101388591065e-70
24	SPINT2	1.21748338526077	0.879	0.412	0.467	1.55382387856623e-73	3.05745924585477e-69
24	ATP6V0C	1.23607044519362	0.946	0.614	0.332	4.8784971392473e-73	9.59941882089692e-69
24	OSTC	1.2646754787581	0.946	0.502	0.444	5.91345829675715e-73	1.1635911890529e-68
24	B4GALT1	1.15476471003109	0.637	0.181	0.456	1.45412415380444e-72	2.861280097441e-68
24	CYBA	1.29545158107704	0.915	0.493	0.422	2.00132339982406e-71	3.9380040538338e-67
24	SSR4	1.2089681261119	0.964	0.781	0.183	2.92440700121002e-71	5.75435565628095e-67
24	RGS2	1.4050492033576	0.583	0.161	0.422	2.08487810170668e-70	4.10241464072824e-66
24	FKBP2	1.17470741591313	0.785	0.327	0.458	6.23101556928756e-70	1.22607693356871e-65
24	STMN1	1.16346686210791	0.964	0.451	0.513	3.45761962153335e-69	6.80355812929118e-65
24	CTSC	1.24069071796929	0.892	0.457	0.435	4.54607270617088e-69	8.94530726393243e-65
24	PSAP	1.28935923846763	0.964	0.665	0.299	5.57677734908056e-69	1.09734247897858e-64
24	SEC61G	1.30934119002504	0.919	0.601	0.318	1.42298524435625e-68	2.80000806531979e-64
24	PARK7	1.17850192125567	0.951	0.701	0.25	4.86771148808708e-68	9.57819589510895e-64
24	TMEM109	1.08109158835357	0.852	0.388	0.464	1.28427689968861e-67	2.52707165551728e-63
24	CCDC186	1.01641113714657	0.547	0.148	0.399	2.78803788018933e-66	5.48602213684854e-62
24	NUDT22	1.06078517937778	0.686	0.24	0.446	3.31168763866512e-66	6.51640776660137e-62
24	P4HB	1.10862616867172	0.919	0.494	0.425	1.15540817749854e-64	2.27349667086387e-60
24	PPP1R15A	1.03639068117294	0.946	0.552	0.394	4.96999539704251e-62	9.77945994276055e-58
24	CANX	1.20057072339	0.933	0.536	0.397	4.65463955998594e-61	9.15893426218434e-57
24	GZMB	1.76922730075475	0.578	0.174	0.404	9.38315215847924e-59	1.84632285022396e-54
24	HSPA5	1.27242707401579	0.969	0.623	0.346	3.29960702098288e-58	6.49263673518801e-54
24	RPN2	1.05331376218285	0.91	0.532	0.378	4.39862332103002e-58	8.65517110879076e-54
24	DBNL	1.0146562958753	0.861	0.455	0.406	5.41633454580789e-55	1.06577214857862e-50
24	MYDGF	1.04562582161981	0.816	0.419	0.397	7.88008890484943e-55	1.55056509380722e-50
24	SOX4	1.20108095938184	0.74	0.301	0.439	3.61726203284389e-54	7.11768650202692e-50
24	MS4A6A	1.12588093504851	0.309	0.06	0.249	4.18052768649466e-54	8.22602432871554e-50
24	DHRS7	1.01690752900499	0.879	0.478	0.401	7.42505686930667e-54	1.46102844017347e-49
